page_no,series,standard,thread_form,size,size_system,pitch_or_tpi,grade,edp_code,price_per_piece,moq_flag,source_note
18,TOTEM Silver Cut,DIN 371,UNF/UNC,M14,metric,2,SBU3 (TIN),FAB0208050,3581,,
18,TOTEM Silver Cut,DIN 371,UNF/UNC,M14,metric,2,SBU5 (TICN),FAB0208064,3739,,
18,TOTEM Silver Cut,DIN 371,UNF/UNC,M14,metric,2,SBF5 P3 (TICN),FAB0209012,3880,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,DIN,inch,376,SBU3 (TIN),FAB0208051,3581,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,DIN,inch,376,SBU5 (TICN),FAB0208065,3739,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,DIN,inch,376,SBF5 P3 (TICN),FAB0208760,3880,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,M18,metric,2.5,SBU3 (TIN),FAB0209021,5856,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,M18,metric,2.5,SBU5 (TICN),FAB0209023,6064,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,M18,metric,2.5,SBF5 P3 (TICN),FAB0209013,6293,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,M20,metric,2.5,SBU3 (TIN),FAB0209022,6463,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,M20,metric,2.5,SBU5 (TICN),FAB0209024,6651,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,M20,metric,2.5,SBF5 P3 (TICN),FAB0209014,6901,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF8,metric,1,SBU3 (TIN),FAB0208052,1616,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF8,metric,1,SBU5 (TICN),FAB0208066,1687,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF8,metric,1,SBF5 P3 (TICN),FAB0209025,1751,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF10,metric,1.25,SBU3 (TIN),FAB0208054,1844,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF10,metric,1.25,SBU5 (TICN),FAB0208068,1926,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF10,metric,1.25,SBF5 P3 (TICN),FAB0209026,2000,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF12,metric,1.25,SBU3 (TIN),FAB0208055,2566,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF12,metric,1.25,SBU5 (TICN),FAB0208069,2676,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF12,metric,1.25,SBF5 P3 (TICN),FAB0209029,2778,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF12,metric,1.5,SBU3 (TIN),FAB0208056,2566,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF12,metric,1.5,SBU5 (TICN),FAB0208070,2676,,
18,TOTEM Silver Cut,DIN 376,UNF/UNC,MF12,metric,1.5,SBF5 P3 (TICN),FAB0209028,2778,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,MF14,metric,1.5,SBU3 (TIN),FAB0208057,3500,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,MF14,metric,1.5,SBU5 (TICN),FAB0208071,3655,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,MF14,metric,1.5,SBF5 P3 (TICN),FAB0209030,3795,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,MF16,metric,1.5,SBU3 (TIN),FAB0208058,3686,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,MF16,metric,1.5,SBU5 (TICN),FAB0208072,3848,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,MF16,metric,1.5,SBF5 P3 (TICN),FAB0208810,3993,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,M18,metric,1.5,SBU3 (TIN),FAB0204165,4718,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,M18,metric,1.5,SBU5 (TICN),FAB0204165,4925,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,M18,metric,1.5,SBF5 P3 (TICN),FAB0209031,5111,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,M20,metric,1.5,SBU3 (TIN),FAB0204166,7230,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,M20,metric,1.5,SBU5 (TICN),FAB0204166,7437,,
18,TOTEM Silver Cut,DIN 374,UNF/UNC,M20,metric,1.5,SBF5 P3 (TICN),FAB0209032,7718,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M3,metric,0.5,SBU3 (TIN),FAB0208015,855,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M3,metric,0.5,SBU5 (TICN),FAB0207340,882,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,IS,inch,6175,SBU3 (TIN),FAB0208024,1157,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,IS,inch,6175,SBU5 (TICN),FAB0208037,1152,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M4,metric,0.7,SBU3 (TIN),FAB0208016,855,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M4,metric,0.7,SBU5 (TICN),FAB0208030,882,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,Part,inch,II,SBU3 (TIN),FAB0208025,1442,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,Part,inch,II,SBU5 (TICN),FAB0208039,1492,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,IS,inch,6175,SBU3 (TIN),FAB0208017,894,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,IS,inch,6175,SBU5 (TICN),FAB0208031,926,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,MF12,metric,1.25,SBU3 (TIN),FAB0208028,2231,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,MF12,metric,1.25,SBU5 (TICN),FAB0208040,2307,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,Part,inch,II,SBU3 (TIN),FAB0208018,894,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,Part,inch,II,SBU5 (TICN),FAB0208032,926,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,MF12,metric,1.5,SBU3 (TIN),FAB0208027,2231,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,MF12,metric,1.5,SBU5 (TICN),FAB0208041,2307,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M8,metric,1.25,SBU3 (TIN),FAB0208019,1000,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M8,metric,1.25,SBU5 (TICN),FAB0208033,1036,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,IS,inch,6175,SBU3 (TIN),FAB0209061,2591,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,IS,inch,6175,SBU5 (TICN),FAB0208042,2683,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M10,metric,1.5,SBU3 (TIN),FAB0208020,1244,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M10,metric,1.5,SBU5 (TICN),FAB0208034,1286,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,Part,inch,III,SBU3 (TIN),FAB0208029,2591,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,Part,inch,III,SBU5 (TICN),FAB0208043,2683,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M12,metric,1.75,SBU3 (TIN),FAB0208021,1914,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M12,metric,1.75,SBU5 (TICN),FAB0208035,1979,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M18,metric,1.5,SBU3 (TIN),FAB0208620,4469,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M18,metric,1.5,SBU5 (TICN),FAB0209063,4676,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M14,metric,2,SBU3 (TIN),FAB0208022,2583,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M14,metric,2,SBU5 (TICN),FAB0208036,2674,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M20,metric,1.5,SBU3 (TIN),FAB0209062,5531,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M20,metric,1.5,SBU5 (TICN),FAB0209064,5738,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M16,metric,2,SBU3 (TIN),FAB0208023,2583,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M16,metric,2,SBU5 (TICN),FAB0208023,2674,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M18,metric,2.5,SBU3 (TIN),FAB0208747,3489,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M18,metric,2.5,SBU5 (TICN),FAB0209232,3695,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M20,metric,2.5,SBU3 (TIN),FAB0208977,4466,,
18,TOTEM Silver Cut,IS 6175,UNF/UNC,M20,metric,2.5,SBU5 (TICN),FAB0209233,4673,,
19,TOTEM Silver Cut,,UNC,"1/4""",inch,20,SB1 (BRIGHT),FAB0204397,789,,
19,TOTEM Silver Cut,,UNC,"1/4""",inch,20,SB3 (TIN),FAB0204406,945,,
19,TOTEM Silver Cut,,UNC,"1/4""",inch,20,SBU3 (TIN),FAB0209044,945,,
19,TOTEM Silver Cut,DIN 371,UNC,"5/16""",inch,18,SB1 (BRIGHT),FAB0204398,1004,,
19,TOTEM Silver Cut,DIN 371,UNC,"5/16""",inch,18,SB3 (TIN),FAB0204407,1152,,
19,TOTEM Silver Cut,DIN 371,UNC,"5/16""",inch,18,SBU3 (TIN),FAB0209045,1152,,
19,TOTEM Silver Cut,DIN 371,UNC,"3/8""",inch,16,SB1 (BRIGHT),FAB0204399,1216,,
19,TOTEM Silver Cut,DIN 371,UNC,"3/8""",inch,16,SB3 (TIN),FAB0204408,1396,,
19,TOTEM Silver Cut,DIN 371,UNC,"3/8""",inch,16,SBU3 (TIN),FAB0209046,1396,,
19,TOTEM Silver Cut,DIN 371,UNC,"7/16""",inch,14,SB1 (BRIGHT),FAB0204400,1630,,
19,TOTEM Silver Cut,DIN 371,UNC,"7/16""",inch,14,SB3 (TIN),FAB0204409,1791,,
19,TOTEM Silver Cut,DIN 371,UNC,"7/16""",inch,14,SBU3 (TIN),FAB0209047,1791,,
19,TOTEM Silver Cut,DIN 371,UNC,"1/2""",inch,13,SB1 (BRIGHT),FAB0204401,2009,,
19,TOTEM Silver Cut,DIN 371,UNC,"1/2""",inch,13,SB3 (TIN),FAB0204410,2310,,
19,TOTEM Silver Cut,DIN 371,UNC,"1/2""",inch,13,SBU3 (TIN),FAB0209048,2310,,
19,TOTEM Silver Cut,DIN 371,UNC,"5/8""",inch,11,SB1 (BRIGHT),FAB0204402,2720,,
19,TOTEM Silver Cut,DIN 371,UNC,"5/8""",inch,11,SB3 (TIN),FAB0204411,3127,,
19,TOTEM Silver Cut,DIN 371,UNC,"5/8""",inch,11,SBU3 (TIN),FAB0209049,3127,,
19,TOTEM Silver Cut,DIN 376,UNC,"3/4""",inch,10,SB1 (BRIGHT),FAB0204403,3935,,
19,TOTEM Silver Cut,DIN 376,UNC,"3/4""",inch,10,SB3 (TIN),FAB0204412,4520,,
19,TOTEM Silver Cut,DIN 376,UNC,"3/4""",inch,10,SBU3 (TIN),FAB0209050,4520,,
19,TOTEM Silver Cut,DIN 376,UNC,"7/8""",inch,9,SB1 (BRIGHT),FAB0204404,5312,,
19,TOTEM Silver Cut,DIN 376,UNC,"7/8""",inch,9,SB3 (TIN),FAB0204413,5726,,
19,TOTEM Silver Cut,DIN 376,UNC,"7/8""",inch,9,SBU3 (TIN),FAB0208738,5726,,
19,TOTEM Silver Cut,DIN 376,UNC,"1""",inch,8,SB1 (BRIGHT),FAB0204405,6534,,
19,TOTEM Silver Cut,DIN 376,UNC,"1""",inch,8,SB3 (TIN),FAB0204414,6947,,
19,TOTEM Silver Cut,DIN 376,UNC,"1""",inch,8,SBU3 (TIN),FAB0209051,6947,,
19,TOTEM Silver Cut,DIN 376,UNC,"1/4""",inch,28,SB1 (BRIGHT),FAB0204415,789,,
19,TOTEM Silver Cut,DIN 376,UNC,"1/4""",inch,28,SB3 (TIN),FAB0204424,945,,
19,TOTEM Silver Cut,DIN 376,UNC,"1/4""",inch,28,SBU3 (TIN),FAB0209052,945,,
19,TOTEM Silver Cut,DIN 376,UNC,"5/16""",inch,24,SB1 (BRIGHT),FAB0204416,1004,,
19,TOTEM Silver Cut,DIN 376,UNC,"5/16""",inch,24,SB3 (TIN),FAB0204425,1152,,
19,TOTEM Silver Cut,DIN 376,UNC,"5/16""",inch,24,SBU3 (TIN),FAB0209053,1152,,
19,TOTEM Silver Cut,DIN 376,UNC,"3/8""",inch,24,SB1 (BRIGHT),FAB0204417,1216,,
19,TOTEM Silver Cut,DIN 376,UNC,"3/8""",inch,24,SB3 (TIN),FAB0204426,1396,,
19,TOTEM Silver Cut,DIN 376,UNC,"3/8""",inch,24,SBU3 (TIN),FAB0209054,1396,,
19,TOTEM Silver Cut,DIN 376,UNC,"7/16""",inch,20,SB1 (BRIGHT),FAB0204418,1558,,
19,TOTEM Silver Cut,DIN 376,UNC,"7/16""",inch,20,SB3 (TIN),FAB0204427,1791,,
19,TOTEM Silver Cut,DIN 376,UNC,"7/16""",inch,20,SBU3 (TIN),FAB0209055,1791,,
19,TOTEM Silver Cut,DIN 374,UNC,"1/2""",inch,20,SB1 (BRIGHT),FAB0204419,1924,,
19,TOTEM Silver Cut,DIN 374,UNC,"1/2""",inch,20,SB3 (TIN),FAB0204428,2211,,
19,TOTEM Silver Cut,DIN 374,UNC,"1/2""",inch,20,SBU3 (TIN),FAB0209056,2211,,
19,TOTEM Silver Cut,DIN 374,UNC,"5/8""",inch,18,SB1 (BRIGHT),FAB0204420,2602,,
19,TOTEM Silver Cut,DIN 374,UNC,"5/8""",inch,18,SB3 (TIN),FAB0204429,2990,,
19,TOTEM Silver Cut,DIN 374,UNC,"5/8""",inch,18,SBU3 (TIN),FAB0209057,2990,,
19,TOTEM Silver Cut,DIN 374,UNC,"3/4""",inch,16,SB1 (BRIGHT),FAB0204421,3765,,
19,TOTEM Silver Cut,DIN 374,UNC,"3/4""",inch,16,SB3 (TIN),FAB0204430,4325,,
19,TOTEM Silver Cut,DIN 374,UNC,"3/4""",inch,16,SBU3 (TIN),FAB0209058,4325,,
19,TOTEM Silver Cut,DIN 374,UNC,"7/8""",inch,14,SB1 (BRIGHT),FAB0204422,5312,,
19,TOTEM Silver Cut,DIN 374,UNC,"7/8""",inch,14,SB3 (TIN),FAB0204431,5726,,
19,TOTEM Silver Cut,DIN 374,UNC,"7/8""",inch,14,SBU3 (TIN),FAB0209059,5726,,
19,TOTEM Silver Cut,DIN 374,UNC,"1""",inch,12,SB1 (BRIGHT),FAB0204423,6534,,
19,TOTEM Silver Cut,DIN 374,UNC,"1""",inch,12,SB3 (TIN),FAB0204432,6947,,
19,TOTEM Silver Cut,DIN 374,UNC,"1""",inch,12,SBU3 (TIN),FAB0209060,6947,,
20,TOTEM Silver Cut,,UNC,"1/4""",inch,20,SB1 (BRIGHT),FAB0200576,717,,
20,TOTEM Silver Cut,,UNC,"1/4""",inch,20,SB3 (TIN),FAB0200578,859,,
20,TOTEM Silver Cut,,UNC,"1/4""",inch,20,SBU3 (TIN),FAB0208967,859,,
20,TOTEM Silver Cut,,UNC,"1/4""",inch,20,SBU5 (TICN),FAB0209068,932,,
20,TOTEM Silver Cut,,UNC,"5/16""",inch,18,SB1 (BRIGHT),FAB0200585,912,,
20,TOTEM Silver Cut,,UNC,"5/16""",inch,18,SB3 (TIN),FAB0200587,1045,,
20,TOTEM Silver Cut,,UNC,"5/16""",inch,18,SBU3 (TIN),FAB0209065,1045,,
20,TOTEM Silver Cut,,UNC,"5/16""",inch,18,SBU5 (TICN),FAB0209069,1134,,
20,TOTEM Silver Cut,,UNC,"3/8""",inch,16,SB1 (BRIGHT),FAB0200596,1104,,
20,TOTEM Silver Cut,,UNC,"3/8""",inch,16,SB3 (TIN),FAB0200598,1268,,
20,TOTEM Silver Cut,,UNC,"3/8""",inch,16,SBU3 (TIN),FAB0209066,1268,,
20,TOTEM Silver Cut,,UNC,"3/8""",inch,16,SBU5 (TICN),FAB0209070,1376,,
20,TOTEM Silver Cut,,UNC,"7/16""",inch,14,SB1 (BRIGHT),FAB0200606,1415,,
20,TOTEM Silver Cut,,UNC,"7/16""",inch,14,SB3 (TIN),FAB0200608,1627,,
20,TOTEM Silver Cut,,UNC,"7/16""",inch,14,SBU3 (TIN),FAB0209067,1627,,
20,TOTEM Silver Cut,,UNC,"7/16""",inch,14,SBU5 (TICN),FAB0209071,1765,,
20,TOTEM Silver Cut,,UNC,"1/2""",inch,13,SB1 (BRIGHT),FAB0200617,1748,,
20,TOTEM Silver Cut,,UNC,"1/2""",inch,13,SB3 (TIN),FAB0200619,2009,,
20,TOTEM Silver Cut,,UNC,"1/2""",inch,13,SBU3 (TIN),FAB0208968,2009,,
20,TOTEM Silver Cut,,UNC,"1/2""",inch,13,SBU5 (TICN),FAB0209072,2180,,
20,TOTEM Silver Cut,,UNC,"5/8""",inch,11,SB1 (BRIGHT),FAB0200631,2364,,
20,TOTEM Silver Cut,,UNC,"5/8""",inch,11,SB3 (TIN),FAB0200633,2719,,
20,TOTEM Silver Cut,,UNC,"5/8""",inch,11,SBU3 (TIN),FAB0208969,2719,,
20,TOTEM Silver Cut,,UNC,"5/8""",inch,11,SBU5 (TICN),FAB0209073,2950,,
20,TOTEM Silver Cut,,UNC,"3/4""",inch,10,SB1 (BRIGHT),FAB0200641,3421,,
20,TOTEM Silver Cut,,UNC,"3/4""",inch,10,SB3 (TIN),FAB0200643,3931,,
20,TOTEM Silver Cut,,UNC,"3/4""",inch,10,SBU3 (TIN),FAB0208970,3931,,
20,TOTEM Silver Cut,,UNC,"3/4""",inch,10,SBU5 (TICN),FAB0209074,4265,,
20,TOTEM Silver Cut,,UNC,"7/8""",inch,9,SB1 (BRIGHT),FAB0206614,4987,,
20,TOTEM Silver Cut,,UNC,"7/8""",inch,9,SB3 (TIN),FAB0206615,5400,,
20,TOTEM Silver Cut,,UNC,"7/8""",inch,9,SBU3 (TIN),FAB0209234,5400,,
20,TOTEM Silver Cut,,UNC,"7/8""",inch,9,SBU5 (TICN),FAB0209075,5859,,
20,TOTEM Silver Cut,,UNC,"1""",inch,8,SB1 (BRIGHT),FAB0206616,6127,,
20,TOTEM Silver Cut,,UNC,"1""",inch,8,SB3 (TIN),FAB0206617,6538,,
20,TOTEM Silver Cut,,UNC,"1""",inch,8,SBU3 (TIN),FAB0208868,6538,,
20,TOTEM Silver Cut,,UNC,"1""",inch,8,SBU5 (TICN),FAB0209076,7094,,
20,TOTEM Silver Cut,,UNC,"1/4""",inch,28,SB1 (BRIGHT),FAB0200500,717,,
20,TOTEM Silver Cut,,UNC,"1/4""",inch,28,SB3 (TIN),FAB0200501,859,,
20,TOTEM Silver Cut,,UNC,"1/4""",inch,28,SBU3 (TIN),FAB0209077,859,,
20,TOTEM Silver Cut,,UNC,"1/4""",inch,28,SBU5 (TICN),FAB0209086,932,,
20,TOTEM Silver Cut,,UNC,"5/16""",inch,24,SB1 (BRIGHT),FAB0200510,912,,
20,TOTEM Silver Cut,,UNC,"5/16""",inch,24,SB3 (TIN),FAB0200512,1045,,
20,TOTEM Silver Cut,,UNC,"5/16""",inch,24,SBU3 (TIN),FAB0209078,1045,,
20,TOTEM Silver Cut,,UNC,"5/16""",inch,24,SBU5 (TICN),FAB0209087,1134,,
20,TOTEM Silver Cut,,UNC,"3/8""",inch,24,SB1 (BRIGHT),FAB0200520,1104,,
20,TOTEM Silver Cut,,UNC,"3/8""",inch,24,SB3 (TIN),FAB0200522,1268,,
20,TOTEM Silver Cut,,UNC,"3/8""",inch,24,SBU3 (TIN),FAB0209079,1268,,
20,TOTEM Silver Cut,,UNC,"3/8""",inch,24,SBU5 (TICN),FAB0209088,1376,,
20,TOTEM Silver Cut,,UNC,"7/16""",inch,20,SB1 (BRIGHT),FAB0200531,1415,,
20,TOTEM Silver Cut,,UNC,"7/16""",inch,20,SB3 (TIN),FAB0200533,1627,,
20,TOTEM Silver Cut,,UNC,"7/16""",inch,20,SBU3 (TIN),FAB0209080,1627,,
20,TOTEM Silver Cut,,UNC,"7/16""",inch,20,SBU5 (TICN),FAB0208740,1765,,
20,TOTEM Silver Cut,,UNC,"1/2""",inch,20,SB1 (BRIGHT),FAB0200542,1748,,
20,TOTEM Silver Cut,,UNC,"1/2""",inch,20,SB3 (TIN),FAB0200544,2009,,
20,TOTEM Silver Cut,,UNC,"1/2""",inch,20,SBU3 (TIN),FAB0209081,2009,,
20,TOTEM Silver Cut,,UNC,"1/2""",inch,20,SBU5 (TICN),FAB0209090,2180,,
20,TOTEM Silver Cut,,UNC,"5/8""",inch,18,SB1 (BRIGHT),FAB0200555,2364,,
20,TOTEM Silver Cut,,UNC,"5/8""",inch,18,SB3 (TIN),FAB0200557,2719,,
20,TOTEM Silver Cut,,UNC,"5/8""",inch,18,SBU3 (TIN),FAB0209082,2719,,
20,TOTEM Silver Cut,,UNC,"5/8""",inch,18,SBU5 (TICN),FAB0209091,2950,,
20,TOTEM Silver Cut,,UNC,"3/4""",inch,16,SB1 (BRIGHT),FAB0200566,3421,,
20,TOTEM Silver Cut,,UNC,"3/4""",inch,16,SB3 (TIN),FAB0200568,3931,,
20,TOTEM Silver Cut,,UNC,"3/4""",inch,16,SBU3 (TIN),FAB0209083,3931,,
20,TOTEM Silver Cut,,UNC,"3/4""",inch,16,SBU5 (TICN),FAB0209092,4265,,
20,TOTEM Silver Cut,,UNC,"7/8""",inch,14,SB1 (BRIGHT),FAB0206618,4987,,
20,TOTEM Silver Cut,,UNC,"7/8""",inch,14,SB3 (TIN),FAB0206619,5400,,
20,TOTEM Silver Cut,,UNC,"7/8""",inch,14,SBU3 (TIN),FAB0209084,5400,,
20,TOTEM Silver Cut,,UNC,"7/8""",inch,14,SBU5 (TICN),FAB0209093,5859,,
20,TOTEM Silver Cut,,UNC,"1""",inch,12,SB1 (BRIGHT),FAB0206621,6127,,
20,TOTEM Silver Cut,,UNC,"1""",inch,12,SB3 (TIN),FAB0206775,6538,,
20,TOTEM Silver Cut,,UNC,"1""",inch,12,SBU3 (TIN),FAB0209085,6538,,
20,TOTEM Silver Cut,,UNC,"1""",inch,12,SBU5 (TICN),FAB0209094,7094,,
21,TOTEM Silver Cut,,metric,M3,metric,0.5,SC3 (TIN),FAB0204433,657,,
21,TOTEM Silver Cut,,metric,M3,metric,0.5,SC4 (TIALN),FAB0204441,724,,
21,TOTEM Silver Cut,,metric,M3,metric,0.5,SCF3 (TIN),FAB0204571,657,,
21,TOTEM Silver Cut,,metric,M3,metric,0.5,SCF5 (TICN),FAB0204586,724,,
21,TOTEM Silver Cut,,metric,M4,metric,0.7,SC3 (TIN),FAB0204434,657,,
21,TOTEM Silver Cut,,metric,M4,metric,0.7,SC4 (TIALN),FAB0204442,724,,
21,TOTEM Silver Cut,,metric,M4,metric,0.7,SCF3 (TIN),FAB0204572,657,,
21,TOTEM Silver Cut,,metric,M4,metric,0.7,SCF5 (TICN),FAB0204587,724,,
21,TOTEM Silver Cut,,metric,M5,metric,0.8,SC3 (TIN),FAB0203676,692,,
21,TOTEM Silver Cut,,metric,M5,metric,0.8,SC4 (TIALN),FAB0204443,760,,
21,TOTEM Silver Cut,,metric,M5,metric,0.8,SCF3 (TIN),FAB0204573,692,,
21,TOTEM Silver Cut,,metric,M5,metric,0.8,SCF5 (TICN),FAB0204588,760,,
21,TOTEM Silver Cut,DIN 371,metric,DIN,inch,371,SC3 (TIN),FAB0203677,692,,
21,TOTEM Silver Cut,DIN 371,metric,DIN,inch,371,SC4 (TIALN),FAB0203679,760,,
21,TOTEM Silver Cut,DIN 371,metric,DIN,inch,371,SCF3 (TIN),FAB0204574,692,,
21,TOTEM Silver Cut,DIN 371,metric,DIN,inch,371,SCF5 (TICN),FAB0204589,760,,
21,TOTEM Silver Cut,DIN 371,metric,M7,metric,1,SC3 (TIN),FAB0208392,771,,
21,TOTEM Silver Cut,DIN 371,metric,M7,metric,1,SC4 (TIALN),FAB0208393,848,,
21,TOTEM Silver Cut,DIN 371,metric,M7,metric,1,SCF3 (TIN),FAB0208394,771,,
21,TOTEM Silver Cut,DIN 371,metric,M7,metric,1,SCF5 (TICN),FAB0208395,848,,
21,TOTEM Silver Cut,DIN 371,metric,M8,metric,1.25,SC3 (TIN),FAB0203678,771,,
21,TOTEM Silver Cut,DIN 371,metric,M8,metric,1.25,SC4 (TIALN),FAB0203680,848,,
21,TOTEM Silver Cut,DIN 371,metric,M8,metric,1.25,SCF3 (TIN),FAB0204575,771,,
21,TOTEM Silver Cut,DIN 371,metric,M8,metric,1.25,SCF5 (TICN),FAB0204590,848,,
21,TOTEM Silver Cut,DIN 371,metric,M10,metric,1.5,SC3 (TIN),FAB0200969,960,,
21,TOTEM Silver Cut,DIN 371,metric,M10,metric,1.5,SC4 (TIALN),FAB0203682,1056,,
21,TOTEM Silver Cut,DIN 371,metric,M10,metric,1.5,SCF3 (TIN),FAB0204576,960,,
21,TOTEM Silver Cut,DIN 371,metric,M10,metric,1.5,SCF5 (TICN),FAB0204591,1056,,
21,TOTEM Silver Cut,DIN 371,metric,M12,metric,1.75,SC3 (TIN),FAB0200975,1558,,
21,TOTEM Silver Cut,DIN 371,metric,M12,metric,1.75,SC4 (TIALN),FAB0203683,1717,,
21,TOTEM Silver Cut,DIN 371,metric,M12,metric,1.75,SCF3 (TIN),FAB0204577,1558,,
21,TOTEM Silver Cut,DIN 371,metric,M12,metric,1.75,SCF5 (TICN),FAB0204592,1717,,
21,TOTEM Silver Cut,DIN 371,metric,M14,metric,2,SC3 (TIN),FAB0204437,2140,,
21,TOTEM Silver Cut,DIN 371,metric,M14,metric,2,SC4 (TIALN),FAB0204446,2355,,
21,TOTEM Silver Cut,DIN 371,metric,M14,metric,2,SCF3 (TIN),FAB0204578,2140,,
21,TOTEM Silver Cut,DIN 371,metric,M14,metric,2,SCF5 (TICN),FAB0204593,2355,,
21,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SC3 (TIN),FAB0204438,2140,,
21,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SC4 (TIALN),FAB0204447,2355,,
21,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SCF3 (TIN),FAB0204579,2140,,
21,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SCF5 (TICN),FAB0204594,2355,,
21,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SC3 (TIN),FAB0204439,3974,,
21,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SC4 (TIALN),FAB0204448,4188,,
21,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SCF3 (TIN),FAB0208396,3974,,
21,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SCF5 (TICN),FAB0204939,4188,,
21,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SC3 (TIN),FAB0204440,4905,,
21,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SC4 (TIALN),FAB0204449,5119,,
21,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SCF3 (TIN),FAB0208397,4905,,
21,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SCF5 (TICN),FAB0204940,5119,,
21,TOTEM Silver Cut,DIN 376,metric,DIN,inch,376,SC3 (TIN),FAB0208398,4747,,
21,TOTEM Silver Cut,DIN 376,metric,DIN,inch,376,SC4 (TIALN),FAB0208399,4913,,
21,TOTEM Silver Cut,DIN 376,metric,DIN,inch,376,SCF3 (TIN),FAB0208400,4747,,
